DataStream0,DataStream1,DataStream2,DataStream3,DataStream4,DataStream5,DataStream6,DataStream7,DataStream8,DataStream9,DataStream10,DataStream11,DataStream12,DataStream13,DataStream14,DataStream15,DataStream16,
68.0,0.0,499.0,4167.179487179487,4328.205128205129,4391.794871794872,5232.820512820514,4199.48717948718,4222.564102564103,3970.2564102564106,4344.102564102564,4166.153846153847,4070.7692307692314,4378.461538461539,4146.666666666667,3708.717948717949,4093.8461538461543,
69.0,0.0,484.0,4170.256410256411,4331.282051282052,4397.948717948719,5231.282051282052,4201.025641025642,4224.102564102564,3968.205128205129,4348.717948717949,4169.74358974359,4071.7948717948725,4385.128205128206,4152.820512820514,3711.794871794872,4096.410256410257,
70.0,0.0,508.0,4184.615384615385,4341.538461538462,4405.641025641026,5231.794871794872,4209.74358974359,4231.794871794872,3971.2820512820517,4358.461538461539,4185.128205128206,4083.589743589744,4396.410256410257,4156.410256410257,3718.461538461539,4106.666666666667,
71.0,0.0,433.0,4186.153846153847,4340.512820512821,4404.615384615385,5233.333333333334,4207.6923076923085,4228.205128205129,3967.1794871794878,4355.8974358974365,4185.128205128206,4091.7948717948725,4398.461538461539,4153.333333333334,3721.0256410256416,4105.128205128206,
72.0,0.0,430.0,4173.846153846154,4333.846153846154,4400.512820512821,5234.358974358975,4201.025641025642,4216.923076923077,3956.410256410257,4347.179487179487,4177.435897435898,4087.1794871794878,4392.307692307693,4145.641025641026,3716.9230769230776,4095.3846153846157,
73.0,0.0,439.0,4169.2307692307695,4331.282051282052,4401.025641025642,5235.384615384616,4195.8974358974365,4217.948717948719,3955.8974358974365,4347.179487179487,4178.461538461539,4086.1538461538466,4393.333333333334,4146.153846153847,3718.461538461539,4095.8974358974365,
74.0,0.0,479.0,4172.307692307693,4331.794871794872,4397.435897435898,5231.794871794872,4190.256410256411,4221.538461538462,3961.0256410256416,4347.6923076923085,4180.512820512821,4094.358974358975,4397.948717948719,4153.333333333334,3725.1282051282055,4100.000000000001,
75.0,0.0,466.0,4172.820512820514,4332.820512820514,4394.871794871796,5230.769230769231,4193.846153846154,4216.923076923077,3955.8974358974365,4341.025641025642,4178.461538461539,4098.461538461539,4396.410256410257,4152.307692307693,3724.615384615385,4098.461538461539,
76.0,0.0,450.0,4171.282051282052,4336.923076923077,4404.615384615385,5233.846153846154,4205.641025641026,4218.974358974359,3953.8461538461543,4341.025641025642,4182.051282051282,4095.8974358974365,4397.435897435898,4149.2307692307695,3722.0512820512827,4099.48717948718,
77.0,0.0,439.0,4176.923076923077,4338.461538461539,4409.743589743591,5231.794871794872,4206.666666666667,4220.512820512821,3956.9230769230776,4349.743589743591,4188.717948717949,4097.948717948719,4405.128205128206,4161.025641025642,3728.205128205129,4108.205128205129,
78.0,0.0,479.0,4180.512820512821,4333.333333333334,4405.128205128206,5230.769230769231,4199.48717948718,4217.435897435898,3955.8974358974365,4349.2307692307695,4184.615384615385,4102.564102564103,4407.6923076923085,4169.2307692307695,3734.358974358975,4113.333333333334,
79.0,0.0,466.0,4175.8974358974365,4334.358974358975,4405.641025641026,5231.794871794872,4200.000000000001,4216.923076923077,3957.435897435898,4342.564102564103,4177.435897435898,4101.025641025642,4402.564102564103,4159.48717948718,3731.2820512820517,4109.74358974359,
80.0,0.0,450.0,4174.358974358975,4341.538461538462,4408.205128205129,5232.307692307693,4201.025641025642,4216.410256410257,3961.538461538462,4344.102564102564,4178.461538461539,4100.512820512821,4403.589743589744,4154.871794871796,3727.692307692308,4104.615384615385,
81.0,0.0,439.0,4177.435897435898,4342.564102564103,4406.153846153847,5232.820512820514,4201.025641025642,4216.923076923077,3963.589743589744,4351.794871794872,4186.666666666667,4103.076923076924,4409.2307692307695,4162.051282051282,3730.7692307692314,4106.666666666667,
82.0,0.0,479.0,4172.820512820514,4334.871794871796,4403.589743589744,5231.282051282052,4206.153846153847,4224.102564102564,3967.1794871794878,4353.333333333334,4187.6923076923085,4104.102564102564,4404.102564102564,4161.025641025642,3732.307692307693,4108.205128205129,
83.0,0.0,466.0,4167.179487179487,4329.2307692307695,4398.974358974359,5230.769230769231,4206.153846153847,4225.641025641026,3969.2307692307695,4349.2307692307695,4180.512820512821,4102.564102564103,4394.358974358975,4151.794871794872,3724.615384615385,4099.48717948718,
84.0,0.0,450.0,4170.769230769231,4333.333333333334,4397.948717948719,5229.2307692307695,4203.589743589744,4220.000000000001,3970.7692307692314,4355.8974358974365,4182.051282051282,4100.512820512821,4395.384615384616,4152.820512820514,3718.9743589743593,4092.307692307693,
85.0,0.0,439.0,4171.282051282052,4340.000000000001,4402.051282051282,5229.743589743591,4206.153846153847,4223.589743589744,3973.333333333334,4364.615384615385,4187.179487179487,4094.358974358975,4397.948717948719,4158.461538461539,3717.435897435898,4092.820512820513,
86.0,0.0,479.0,4169.2307692307695,4340.000000000001,4400.512820512821,5233.846153846154,4206.666666666667,4224.615384615385,3967.692307692308,4354.871794871796,4180.000000000001,4086.1538461538466,4388.717948717949,4152.307692307693,3709.2307692307695,4089.23076923077,
87.0,0.0,466.0,4167.6923076923085,4331.282051282052,4393.333333333334,5230.256410256411,4202.564102564103,4220.000000000001,3961.538461538462,4344.102564102564,4171.282051282052,4083.589743589744,4380.000000000001,4143.076923076924,3700.512820512821,4080.0000000000005,
88.0,0.0,450.0,4161.538461538462,4326.666666666667,4390.769230769231,5228.717948717949,4204.102564102564,4224.102564102564,3968.205128205129,4356.410256410257,4178.974358974359,4087.1794871794878,4381.025641025642,4142.051282051282,3704.1025641025644,4075.8974358974365,
89.0,0.0,439.0,4157.435897435898,4328.205128205129,4389.2307692307695,5231.282051282052,4202.564102564103,4225.128205128206,3977.435897435898,4367.179487179487,4188.205128205129,4086.666666666667,4384.102564102564,4144.615384615385,3709.2307692307695,4077.9487179487187,
90.0,0.0,479.0,4153.846153846154,4322.051282051282,4380.000000000001,5232.307692307693,4194.871794871796,4217.435897435898,3973.333333333334,4353.333333333334,4175.8974358974365,4076.9230769230776,4378.974358974359,4136.923076923077,3701.0256410256416,4076.410256410257,
91.0,0.0,466.0,4149.74358974359,4317.948717948719,4374.871794871796,5232.820512820514,4197.948717948719,4217.948717948719,3968.205128205129,4342.564102564103,4165.128205128206,4071.2820512820517,4372.307692307693,4130.256410256411,3696.410256410257,4072.820512820513,
92.0,0.0,450.0,4151.282051282052,4325.641025641026,4385.641025641026,5232.307692307693,4203.589743589744,4221.538461538462,3971.2820512820517,4354.358974358975,4171.282051282052,4075.8974358974365,4374.358974358975,4135.8974358974365,3701.0256410256416,4076.410256410257,
93.0,0.0,439.0,4160.000000000001,4326.666666666667,4394.871794871796,5230.769230769231,4199.48717948718,4215.8974358974365,3970.7692307692314,4357.435897435898,4174.358974358975,4078.9743589743593,4376.923076923077,4137.948717948719,3701.538461538462,4077.435897435898,
94.0,0.0,479.0,4168.717948717949,4323.076923076924,4391.794871794872,5230.256410256411,4197.948717948719,4214.871794871796,3964.1025641025644,4339.48717948718,4163.589743589744,4074.358974358975,4379.48717948718,4135.384615384616,3701.0256410256416,4076.9230769230776,
95.0,0.0,466.0,4169.74358974359,4331.794871794872,4391.282051282052,5232.307692307693,4202.051282051282,4219.48717948718,3958.461538461539,4331.794871794872,4161.025641025642,4069.23076923077,4386.666666666667,4145.128205128206,3706.1538461538466,4084.1025641025644,
96.0,0.0,450.0,4167.6923076923085,4335.384615384616,4393.846153846154,5232.820512820514,4198.974358974359,4213.333333333334,3956.9230769230776,4338.974358974359,4167.179487179487,4068.717948717949,4385.641025641026,4151.794871794872,3705.6410256410263,4085.6410256410263,
97.0,0.0,439.0,4167.179487179487,4327.6923076923085,4393.333333333334,5230.769230769231,4195.384615384616,4206.153846153847,3958.461538461539,4341.538461538462,4164.615384615385,4071.2820512820517,4378.461538461539,4146.153846153847,3701.538461538462,4080.0000000000005,
98.0,0.0,479.0,4170.256410256411,4332.820512820514,4396.410256410257,5231.282051282052,4197.435897435898,4211.282051282052,3962.564102564103,4345.641025641026,4167.6923076923085,4072.307692307693,4378.461538461539,4147.6923076923085,3704.1025641025644,4082.564102564103,
99.0,0.0,466.0,4171.794871794872,4342.051282051282,4399.48717948718,5231.282051282052,4200.000000000001,4218.974358974359,3964.1025641025644,4353.333333333334,4180.512820512821,4071.2820512820517,4382.564102564103,4155.8974358974365,3705.6410256410263,4087.692307692308,
100.0,0.0,450.0,4171.282051282052,4340.000000000001,4396.923076923077,5230.256410256411,4201.538461538462,4216.410256410257,3962.564102564103,4353.846153846154,4187.179487179487,4073.8461538461543,4384.102564102564,4155.8974358974365,3705.1282051282055,4085.6410256410263,
101.0,0.0,439.0,4169.74358974359,4338.974358974359,4395.8974358974365,5231.794871794872,4201.538461538462,4214.871794871796,3964.615384615385,4353.333333333334,4184.102564102564,4078.9743589743593,4382.051282051282,4149.74358974359,3707.692307692308,4083.076923076924,
102.0,0.0,479.0,4167.6923076923085,4338.461538461539,4393.846153846154,5231.794871794872,4200.512820512821,4217.435897435898,3965.6410256410263,4353.846153846154,4179.48717948718,4076.9230769230776,4376.410256410257,4141.538461538462,3707.1794871794878,4081.538461538462,
103.0,0.0,466.0,4167.179487179487,4337.435897435898,4389.743589743591,5231.794871794872,4199.48717948718,4214.871794871796,3960.0000000000005,4349.2307692307695,4176.923076923077,4071.7948717948725,4374.871794871796,4140.512820512821,3701.538461538462,4083.076923076924,
104.0,0.0,450.0,4168.717948717949,4340.000000000001,4392.307692307693,5231.794871794872,4198.974358974359,4212.307692307693,3955.8974358974365,4347.179487179487,4174.871794871796,4066.666666666667,4375.8974358974365,4143.589743589744,3699.48717948718,4085.6410256410263,
105.0,0.0,439.0,4168.205128205129,4336.410256410257,4393.333333333334,5230.256410256411,4193.846153846154,4215.384615384616,3964.1025641025644,4349.743589743591,4173.846153846154,4061.538461538462,4375.384615384616,4143.589743589744,3703.589743589744,4082.0512820512827,
106.0,0.0,479.0,4165.128205128206,4329.743589743591,4388.205128205129,5230.769230769231,4185.128205128206,4217.435897435898,3973.8461538461543,4348.205128205129,4174.358974358975,4066.1538461538466,4376.923076923077,4144.102564102564,3706.1538461538466,4074.8717948717954,
107.0,0.0,466.0,4164.615384615385,4333.333333333334,4387.179487179487,5231.282051282052,4186.153846153847,4214.871794871796,3967.692307692308,4350.769230769231,4175.8974358974365,4076.9230769230776,4380.000000000001,4145.128205128206,3703.076923076924,4075.3846153846157,
108.0,0.0,450.0,4167.179487179487,4339.48717948718,4390.769230769231,5230.256410256411,4195.8974358974365,4213.333333333334,3953.8461538461543,4351.794871794872,4172.820512820514,4072.820512820513,4375.384615384616,4140.512820512821,3696.9230769230776,4075.3846153846157,
109.0,0.0,439.0,4167.6923076923085,4337.948717948719,4394.871794871796,5231.794871794872,4201.538461538462,4210.256410256411,3954.358974358975,4341.538461538462,4164.102564102564,4062.564102564103,4368.717948717949,4135.8974358974365,3692.820512820513,4071.2820512820517,
110.0,0.0,479.0,4168.717948717949,4340.512820512821,4396.410256410257,5233.333333333334,4200.512820512821,4209.74358974359,3961.538461538462,4338.461538461539,4162.051282051282,4066.666666666667,4370.769230769231,4141.538461538462,3694.8717948717954,4073.8461538461543,
111.0,0.0,466.0,4171.282051282052,4347.179487179487,4396.923076923077,5231.282051282052,4197.948717948719,4214.871794871796,3958.9743589743593,4347.179487179487,4166.153846153847,4070.7692307692314,4375.8974358974365,4147.6923076923085,3702.0512820512827,4082.0512820512827,
112.0,0.0,450.0,4171.794871794872,4348.205128205129,4398.461538461539,5227.6923076923085,4198.974358974359,4218.461538461539,3958.461538461539,4346.666666666667,4169.2307692307695,4067.692307692308,4382.051282051282,4150.256410256411,3712.820512820513,4088.717948717949,
113.0,0.0,439.0,4176.410256410257,4350.256410256411,4405.641025641026,5230.256410256411,4203.076923076924,4217.948717948719,3970.2564102564106,4343.076923076924,4172.820512820514,4073.8461538461543,4391.282051282052,4159.48717948718,3720.512820512821,4095.3846153846157,
114.0,0.0,479.0,4184.102564102564,4351.282051282052,4412.307692307693,5235.384615384616,4201.025641025642,4220.000000000001,3973.8461538461543,4350.256410256411,4177.435897435898,4084.1025641025644,4396.923076923077,4167.6923076923085,3720.512820512821,4097.435897435898,
115.0,0.0,466.0,4184.102564102564,4346.153846153847,4409.2307692307695,5233.333333333334,4200.512820512821,4219.48717948718,3962.0512820512827,4352.820512820514,4176.923076923077,4085.1282051282055,4394.871794871796,4162.564102564103,3718.9743589743593,4093.333333333334,
116.0,0.0,450.0,4180.000000000001,4350.256410256411,4406.666666666667,5231.794871794872,4205.641025641026,4214.871794871796,3955.8974358974365,4347.6923076923085,4177.435897435898,4084.615384615385,4394.358974358975,4157.948717948719,3722.0512820512827,4094.358974358975,
117.0,0.0,439.0,4185.128205128206,4366.153846153847,4410.769230769231,5231.282051282052,4209.2307692307695,4216.410256410257,3960.0000000000005,4352.820512820514,4184.102564102564,4090.7692307692314,4398.974358974359,4162.564102564103,3726.1538461538466,4102.051282051282,
118.0,0.0,479.0,4188.205128205129,4366.666666666667,4410.769230769231,5229.2307692307695,4209.2307692307695,4218.974358974359,3958.461538461539,4354.871794871796,4178.974358974359,4090.2564102564106,4397.948717948719,4164.615384615385,3723.589743589744,4101.025641025642,
119.0,0.0,466.0,4182.564102564103,4352.820512820514,4405.128205128206,5231.282051282052,4205.641025641026,4215.8974358974365,3954.8717948717954,4341.025641025642,4165.128205128206,4082.564102564103,4392.820512820514,4161.025641025642,3717.9487179487182,4093.8461538461543,
120.0,0.0,450.0,4182.051282051282,4353.333333333334,4405.128205128206,5233.333333333334,4206.666666666667,4215.8974358974365,3956.410256410257,4335.8974358974365,4165.128205128206,4085.6410256410263,4392.307692307693,4157.948717948719,3718.461538461539,4093.333333333334,
121.0,0.0,439.0,4186.666666666667,4361.025641025642,4407.6923076923085,5231.794871794872,4214.871794871796,4220.000000000001,3958.461538461539,4345.128205128206,4176.410256410257,4094.358974358975,4398.461538461539,4157.948717948719,3726.1538461538466,4098.461538461539,
122.0,0.0,479.0,4186.666666666667,4360.000000000001,4406.153846153847,5231.282051282052,4211.794871794872,4221.025641025642,3957.9487179487182,4350.769230769231,4181.538461538462,4095.8974358974365,4402.564102564103,4160.512820512821,3730.7692307692314,4101.025641025642,
123.0,0.0,466.0,4185.128205128206,4357.948717948719,4404.102564102564,5231.794871794872,4204.102564102564,4217.435897435898,3956.410256410257,4344.615384615385,4179.48717948718,4093.8461538461543,4398.461538461539,4157.948717948719,3730.2564102564106,4099.48717948718,
124.0,0.0,450.0,4186.153846153847,4360.512820512821,4404.615384615385,5232.307692307693,4210.256410256411,4214.871794871796,3954.8717948717954,4338.974358974359,4174.871794871796,4091.7948717948725,4394.871794871796,4155.384615384616,3727.1794871794878,4096.410256410257,
125.0,0.0,439.0,4185.641025641026,4360.512820512821,4407.179487179487,5232.820512820514,4216.923076923077,4219.48717948718,3956.410256410257,4341.538461538462,4173.846153846154,4089.23076923077,4397.435897435898,4157.435897435898,3726.1538461538466,4097.948717948719,
126.0,0.0,479.0,4186.153846153847,4361.025641025642,4411.282051282052,5233.333333333334,4213.846153846154,4229.2307692307695,3965.6410256410263,4349.743589743591,4178.461538461539,4094.8717948717954,4405.128205128206,4161.025641025642,3732.307692307693,4101.538461538462,
127.0,0.0,466.0,4188.717948717949,4365.641025641026,4411.794871794872,5231.282051282052,4217.948717948719,4235.384615384616,3974.8717948717954,4353.846153846154,4186.666666666667,4102.051282051282,4409.2307692307695,4167.179487179487,3736.9230769230776,4105.128205128206,
128.0,0.0,450.0,4187.6923076923085,4368.205128205129,4411.794871794872,5229.743589743591,4220.000000000001,4233.846153846154,3971.7948717948725,4353.846153846154,4185.641025641026,4097.435897435898,4405.641025641026,4170.769230769231,3730.7692307692314,4106.153846153847,
0.0,0.0,436.0,4186.153846153847,4365.128205128206,4415.8974358974365,5232.307692307693,4213.846153846154,4230.256410256411,3968.205128205129,4361.025641025642,4182.051282051282,4093.8461538461543,4404.102564102564,4167.6923076923085,3728.717948717949,4106.153846153847,
1.0,0.0,0.0,4189.74358974359,4362.564102564103,4414.358974358975,5231.794871794872,4211.794871794872,4230.769230769231,3974.358974358975,4366.666666666667,4188.205128205129,4102.051282051282,4407.6923076923085,4169.74358974359,3738.9743589743593,4108.205128205129,
2.0,0.0,470.0,4188.717948717949,4364.102564102564,4406.153846153847,5232.820512820514,4213.333333333334,4232.307692307693,3973.8461538461543,4358.974358974359,4189.74358974359,4105.641025641026,4408.717948717949,4171.794871794872,3743.589743589744,4109.2307692307695,
3.0,0.0,494.0,4183.589743589744,4366.153846153847,4404.102564102564,5233.846153846154,4211.794871794872,4226.666666666667,3963.076923076924,4355.384615384616,4185.641025641026,4100.000000000001,4406.153846153847,4164.102564102564,3736.410256410257,4103.589743589744,
4.0,0.0,499.0,4184.102564102564,4361.025641025642,4404.615384615385,5230.256410256411,4205.641025641026,4222.564102564103,3958.461538461539,4360.000000000001,4185.641025641026,4100.000000000001,4403.076923076924,4156.410256410257,3731.794871794872,4098.461538461539,
5.0,0.0,484.0,4185.641025641026,4351.282051282052,4401.025641025642,5229.743589743591,4198.974358974359,4226.666666666667,3956.9230769230776,4356.410256410257,4183.076923076924,4100.512820512821,4395.8974358974365,4152.307692307693,3729.2307692307695,4095.8974358974365,
6.0,0.0,508.0,4182.051282051282,4348.205128205129,4396.923076923077,5230.769230769231,4200.512820512821,4229.2307692307695,3956.9230769230776,4355.384615384616,4182.051282051282,4096.923076923077,4395.384615384616,4151.794871794872,3728.205128205129,4091.2820512820517,
7.0,0.0,433.0,4182.564102564103,4356.923076923077,4400.512820512821,5228.717948717949,4212.307692307693,4230.256410256411,3965.6410256410263,4369.2307692307695,4192.820512820514,4101.538461538462,4405.641025641026,4158.974358974359,3731.794871794872,4092.307692307693,
8.0,0.0,430.0,4183.589743589744,4363.589743589744,4408.205128205129,5230.256410256411,4212.307692307693,4228.717948717949,3968.205128205129,4373.333333333334,4193.333333333334,4107.6923076923085,4404.615384615385,4161.538461538462,3734.358974358975,4095.8974358974365,
9.0,0.0,439.0,4182.564102564103,4360.512820512821,4411.282051282052,5233.333333333334,4202.564102564103,4227.179487179487,3960.5128205128212,4361.025641025642,4180.512820512821,4102.564102564103,4396.410256410257,4155.8974358974365,3731.794871794872,4095.3846153846157,
10.0,0.0,479.0,4185.128205128206,4353.846153846154,4407.179487179487,5233.333333333334,4205.641025641026,4226.666666666667,3957.9487179487182,4353.846153846154,4177.435897435898,4092.820512820513,4395.384615384616,4155.384615384616,3729.2307692307695,4095.3846153846157,
11.0,0.0,466.0,4181.538461538462,4351.282051282052,4404.615384615385,5230.769230769231,4208.717948717949,4223.076923076924,3959.48717948718,4352.307692307693,4174.871794871796,4091.7948717948725,4398.461538461539,4155.8974358974365,3728.717948717949,4095.3846153846157,
12.0,0.0,450.0,4176.923076923077,4355.384615384616,4410.256410256411,5231.282051282052,4202.564102564103,4222.051282051282,3959.48717948718,4356.923076923077,4173.846153846154,4093.8461538461543,4402.564102564103,4158.461538461539,3732.307692307693,4095.8974358974365,
13.0,0.0,439.0,4181.538461538462,4350.256410256411,4413.846153846154,5235.384615384616,4198.974358974359,4221.025641025642,3961.0256410256416,4365.128205128206,4178.974358974359,4091.7948717948725,4402.051282051282,4162.051282051282,3732.820512820513,4097.435897435898,
14.0,0.0,479.0,4187.6923076923085,4344.102564102564,4410.769230769231,5233.846153846154,4202.564102564103,4217.435897435898,3961.0256410256416,4358.461538461539,4174.358974358975,4088.205128205129,4392.820512820514,4156.923076923077,3724.1025641025644,4094.358974358975,
15.0,0.0,466.0,4185.128205128206,4352.820512820514,4408.205128205129,5228.717948717949,4207.179487179487,4220.512820512821,3956.9230769230776,4348.717948717949,4170.769230769231,4090.2564102564106,4393.846153846154,4155.384615384616,3721.538461538462,4090.7692307692314,
16.0,0.0,0.0,4175.384615384616,4357.435897435898,4402.564102564103,5228.717948717949,4205.641025641026,4226.153846153847,3957.435897435898,4351.282051282052,4176.923076923077,4094.8717948717954,4405.641025641026,4163.589743589744,3728.205128205129,4091.2820512820517,
17.0,0.0,0.0,4166.153846153847,4343.076923076924,4388.717948717949,5230.256410256411,4196.410256410257,4218.461538461539,3957.435897435898,4356.923076923077,4178.974358974359,4096.923076923077,4400.512820512821,4160.000000000001,3725.1282051282055,4087.692307692308,
18.0,0.0,0.0,4164.102564102564,4337.435897435898,4382.564102564103,5230.769230769231,4194.871794871796,4212.307692307693,3955.8974358974365,4358.461538461539,4176.923076923077,4097.948717948719,4389.743589743591,4150.769230769231,3717.9487179487182,4082.0512820512827,
19.0,0.0,0.0,4168.205128205129,4343.076923076924,4389.743589743591,5229.2307692307695,4201.538461538462,4218.461538461539,3960.0000000000005,4361.025641025642,4181.025641025642,4097.435897435898,4395.384615384616,4154.358974358975,3723.076923076924,4087.1794871794878,
20.0,0.0,0.0,4169.2307692307695,4343.076923076924,4394.358974358975,5230.256410256411,4197.948717948719,4218.974358974359,3962.0512820512827,4360.000000000001,4181.538461538462,4094.8717948717954,4398.974358974359,4155.384615384616,3731.794871794872,4089.7435897435903,
21.0,0.0,0.0,4168.205128205129,4346.666666666667,4394.871794871796,5232.307692307693,4195.384615384616,4217.948717948719,3960.0000000000005,4355.384615384616,4181.538461538462,4089.7435897435903,4393.333333333334,4151.794871794872,3730.2564102564106,4085.1282051282055,
22.0,0.0,0.0,4167.179487179487,4349.2307692307695,4393.846153846154,5228.717948717949,4201.025641025642,4217.948717948719,3959.48717948718,4353.846153846154,4178.461538461539,4084.1025641025644,4392.307692307693,4153.333333333334,3722.0512820512827,4083.076923076924,
23.0,0.0,0.0,4166.666666666667,4346.153846153847,4394.871794871796,5227.6923076923085,4202.051282051282,4216.410256410257,3956.9230769230776,4348.205128205129,4169.74358974359,4085.1282051282055,4391.794871794872,4151.794871794872,3719.48717948718,4085.6410256410263,
24.0,0.0,0.0,4171.282051282052,4349.2307692307695,4402.564102564103,5229.2307692307695,4195.384615384616,4217.948717948719,3950.7692307692314,4344.102564102564,4168.717948717949,4090.2564102564106,4391.282051282052,4151.794871794872,3725.1282051282055,4092.307692307693,
25.0,0.0,0.0,4178.974358974359,4355.384615384616,4412.820512820514,5229.2307692307695,4193.333333333334,4217.435897435898,3949.7435897435903,4349.743589743591,4172.307692307693,4090.7692307692314,4393.333333333334,4159.48717948718,3729.7435897435903,4097.948717948719,
26.0,0.0,0.0,4185.128205128206,4355.8974358974365,4417.948717948719,5230.769230769231,4201.025641025642,4216.410256410257,3955.8974358974365,4355.384615384616,4170.769230769231,4087.692307692308,4396.923076923077,4166.666666666667,3731.2820512820517,4100.512820512821,
27.0,0.0,0.0,4187.6923076923085,4358.461538461539,4420.512820512821,5231.794871794872,4204.102564102564,4218.974358974359,3959.48717948718,4351.794871794872,4169.74358974359,4083.589743589744,4404.102564102564,4172.820512820514,3733.8461538461543,4103.589743589744,
28.0,0.0,0.0,4187.179487179487,4357.948717948719,4421.538461538462,5233.333333333334,4199.48717948718,4220.000000000001,3958.461538461539,4352.820512820514,4170.769230769231,4085.6410256410263,4401.025641025642,4172.307692307693,3729.2307692307695,4101.025641025642,
29.0,0.0,0.0,4181.025641025642,4347.179487179487,4413.333333333334,5231.282051282052,4198.974358974359,4217.435897435898,3956.9230769230776,4358.461538461539,4172.307692307693,4089.7435897435903,4386.153846153847,4157.435897435898,3717.9487179487182,4090.7692307692314,
30.0,0.0,0.0,4177.948717948719,4343.076923076924,4405.641025641026,5228.717948717949,4202.564102564103,4216.923076923077,3958.461538461539,4352.820512820514,4172.820512820514,4085.6410256410263,4385.641025641026,4154.358974358975,3716.410256410257,4089.7435897435903,
31.0,0.0,0.0,4179.48717948718,4345.641025641026,4406.153846153847,5231.282051282052,4195.8974358974365,4217.948717948719,3954.358974358975,4342.564102564103,4167.179487179487,4077.9487179487187,4390.256410256411,4164.615384615385,3718.9743589743593,4096.410256410257,
32.0,0.0,0.0,4173.846153846154,4344.615384615385,4402.564102564103,5230.769230769231,4188.717948717949,4216.923076923077,3944.1025641025644,4338.974358974359,4157.948717948719,4072.307692307693,4381.538461538462,4159.48717948718,3711.794871794872,4089.7435897435903,
33.0,0.0,0.0,4164.102564102564,4338.974358974359,4393.333333333334,5228.717948717949,4194.871794871796,4216.410256410257,3943.076923076924,4338.461538461539,4153.846153846154,4068.717948717949,4377.435897435898,4146.153846153847,3701.538461538462,4078.461538461539,
34.0,0.0,0.0,4163.589743589744,4334.358974358975,4389.743589743591,5228.717948717949,4200.512820512821,4216.923076923077,3946.666666666667,4332.307692307693,4150.769230769231,4068.205128205129,4379.48717948718,4141.025641025642,3698.9743589743593,4074.8717948717954,
35.0,0.0,0.0,4166.153846153847,4338.974358974359,4395.384615384616,5229.2307692307695,4197.948717948719,4215.384615384616,3944.615384615385,4332.820512820514,4152.820512820514,4071.7948717948725,4374.871794871796,4138.974358974359,3704.615384615385,4077.435897435898,
36.0,0.0,0.0,4165.641025641026,4347.179487179487,4398.461538461539,5230.769230769231,4199.48717948718,4215.8974358974365,3948.717948717949,4344.615384615385,4162.564102564103,4078.9743589743593,4377.948717948719,4144.615384615385,3716.410256410257,4083.589743589744,
37.0,0.0,0.0,4169.2307692307695,4346.666666666667,4396.923076923077,5229.2307692307695,4204.615384615385,4218.974358974359,3960.5128205128212,4346.153846153847,4164.102564102564,4086.1538461538466,4388.717948717949,4157.435897435898,3722.0512820512827,4090.7692307692314,
38.0,0.0,0.0,4169.2307692307695,4344.102564102564,4397.948717948719,5228.205128205129,4202.051282051282,4218.461538461539,3957.435897435898,4335.384615384616,4158.461538461539,4087.1794871794878,4390.256410256411,4154.871794871796,3716.410256410257,4089.23076923077,
39.0,0.0,0.0,4167.179487179487,4348.205128205129,4398.461538461539,5228.717948717949,4198.974358974359,4214.871794871796,3945.1282051282055,4332.307692307693,4153.333333333334,4083.076923076924,4387.6923076923085,4147.179487179487,3713.333333333334,4083.076923076924,
40.0,0.0,0.0,4170.769230769231,4352.307692307693,4398.974358974359,5228.205128205129,4204.102564102564,4215.8974358974365,3947.1794871794878,4340.512820512821,4156.923076923077,4083.589743589744,4392.307692307693,4153.333333333334,3723.076923076924,4091.2820512820517,
41.0,0.0,0.0,4169.2307692307695,4347.6923076923085,4398.461538461539,5229.743589743591,4203.076923076924,4215.384615384616,3952.820512820513,4342.051282051282,4161.538461538462,4087.692307692308,4393.846153846154,4156.923076923077,3729.2307692307695,4100.512820512821,
42.0,0.0,0.0,4164.615384615385,4343.589743589744,4394.871794871796,5228.717948717949,4196.923076923077,4216.923076923077,3953.333333333334,4345.128205128206,4164.102564102564,4091.7948717948725,4395.8974358974365,4151.282051282052,3727.692307692308,4092.820512820513,
43.0,0.0,0.0,4169.74358974359,4350.256410256411,4395.384615384616,5225.641025641026,4206.153846153847,4228.205128205129,3959.48717948718,4357.948717948719,4167.179487179487,4095.3846153846157,4405.641025641026,4154.871794871796,3731.794871794872,4090.2564102564106,
44.0,0.0,0.0,4175.384615384616,4354.358974358975,4402.564102564103,5226.153846153847,4217.435897435898,4230.256410256411,3967.1794871794878,4365.641025641026,4172.820512820514,4094.8717948717954,4408.717948717949,4163.589743589744,3736.9230769230776,4100.512820512821,
45.0,0.0,0.0,4169.74358974359,4345.641025641026,4402.051282051282,5228.205128205129,4207.6923076923085,4223.076923076924,3966.666666666667,4363.589743589744,4174.358974358975,4089.7435897435903,4397.435897435898,4159.48717948718,3732.307692307693,4097.435897435898,
46.0,0.0,0.0,4171.794871794872,4340.000000000001,4396.923076923077,5229.2307692307695,4197.435897435898,4225.641025641026,3963.076923076924,4363.589743589744,4171.282051282052,4086.1538461538466,4390.256410256411,4152.307692307693,3729.2307692307695,4088.717948717949,
